comparison,panel,seed,map_seed,mode,repetition,success_delta,efficient_success_delta,steps_delta,noop_rate_delta
exhaustive_minus_collected,panel_5,0,975034,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975035,greedy,0,1,1,-28,-0.875
exhaustive_minus_collected,panel_5,0,975036,greedy,0,1,1,-28,-0.8125
exhaustive_minus_collected,panel_5,0,975037,greedy,0,0,1,-11,-0.7857142857142857
exhaustive_minus_collected,panel_5,0,975038,greedy,0,0,-1,25,0.8214285714285714
exhaustive_minus_collected,panel_5,0,975039,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975040,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975041,greedy,0,1,1,-28,-0.9375
exhaustive_minus_collected,panel_5,0,975042,greedy,0,0,1,-17,-0.8095238095238095
exhaustive_minus_collected,panel_5,0,975043,greedy,0,0,0,0,0.3125
exhaustive_minus_collected,panel_5,0,975044,greedy,0,0,1,-9,-0.8181818181818182
exhaustive_minus_collected,panel_5,0,975045,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975046,greedy,0,1,1,-27,-1.0
exhaustive_minus_collected,panel_5,0,975047,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975048,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975049,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975050,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975051,greedy,0,0,-1,12,0.0
exhaustive_minus_collected,panel_5,0,975052,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975053,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975054,greedy,0,0,0,-2,0.0
exhaustive_minus_collected,panel_5,0,975055,greedy,0,0,1,-25,-0.4482758620689655
exhaustive_minus_collected,panel_5,0,975056,greedy,0,0,0,-4,-0.2896551724137931
exhaustive_minus_collected,panel_5,0,975057,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,0,975058,greedy,0,0,1,-15,-0.29411764705882354
exhaustive_minus_collected,panel_5,0,975059,greedy,0,0,0,0,0.03125
exhaustive_minus_collected,panel_5,0,975060,greedy,0,-1,0,6,0.09855769230769229
exhaustive_minus_collected,panel_5,0,975061,greedy,0,0,-1,24,0.8461538461538461
exhaustive_minus_collected,panel_5,0,975062,greedy,0,0,0,-20,-0.32000000000000006
exhaustive_minus_collected,panel_5,0,975063,greedy,0,1,0,-13,-0.09703947368421051
exhaustive_minus_collected,panel_5,0,975064,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975000,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975001,greedy,0,1,1,-29,-0.84375
exhaustive_minus_collected,panel_5,1,975002,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975003,greedy,0,0,1,-26,0.0
exhaustive_minus_collected,panel_5,1,975005,greedy,0,0,-1,28,0.9032258064516129
exhaustive_minus_collected,panel_5,1,975006,greedy,0,1,1,-27,-0.21875
exhaustive_minus_collected,panel_5,1,975007,greedy,0,1,1,-26,-0.59375
exhaustive_minus_collected,panel_5,1,975008,greedy,0,1,1,-31,-0.9375
exhaustive_minus_collected,panel_5,1,975009,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975010,greedy,0,1,0,-17,0.054166666666666696
exhaustive_minus_collected,panel_5,1,975011,greedy,0,0,0,-15,-0.12096774193548387
exhaustive_minus_collected,panel_5,1,975012,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975013,greedy,0,0,0,-4,-0.4
exhaustive_minus_collected,panel_5,1,975014,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975015,greedy,0,0,1,-23,-0.6
exhaustive_minus_collected,panel_5,1,975016,greedy,0,1,0,-4,-0.022321428571428603
exhaustive_minus_collected,panel_5,1,975017,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975018,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975019,greedy,0,0,1,-24,-0.2857142857142857
exhaustive_minus_collected,panel_5,1,975020,greedy,0,-1,0,19,0.6298076923076923
exhaustive_minus_collected,panel_5,1,975021,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975022,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975023,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975024,greedy,0,1,1,-27,-0.65625
exhaustive_minus_collected,panel_5,1,975025,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975026,greedy,0,0,-1,25,0.8064516129032258
exhaustive_minus_collected,panel_5,1,975027,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975028,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975029,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975030,greedy,0,0,0,-2,0.0
exhaustive_minus_collected,panel_5,1,975031,greedy,0,-1,0,19,0.3533653846153846
exhaustive_minus_collected,panel_5,1,975032,greedy,0,0,1,-22,-0.8461538461538461
exhaustive_minus_collected,panel_5,1,975033,greedy,0,1,1,-29,-0.96875
exhaustive_minus_collected,panel_5,1,975034,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975035,greedy,0,0,0,17,0.04147465437788023
exhaustive_minus_collected,panel_5,1,975036,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975037,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975038,greedy,0,0,-1,29,0.90625
exhaustive_minus_collected,panel_5,1,975039,greedy,0,1,0,-2,-0.3375
exhaustive_minus_collected,panel_5,1,975040,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975041,greedy,0,0,1,-28,-0.3125
exhaustive_minus_collected,panel_5,1,975042,greedy,0,0,-1,9,0.6923076923076923
exhaustive_minus_collected,panel_5,1,975043,greedy,0,0,0,0,0.125
exhaustive_minus_collected,panel_5,1,975044,greedy,0,0,0,-14,0.0
exhaustive_minus_collected,panel_5,1,975045,greedy,0,-1,-1,31,0.9375
exhaustive_minus_collected,panel_5,1,975046,greedy,0,1,1,-29,-0.96875
exhaustive_minus_collected,panel_5,1,975047,greedy,0,0,1,-12,-0.75
exhaustive_minus_collected,panel_5,1,975048,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975049,greedy,0,0,1,-18,-0.38095238095238093
exhaustive_minus_collected,panel_5,1,975050,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975051,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975052,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975053,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975054,greedy,0,0,0,-2,0.0
exhaustive_minus_collected,panel_5,1,975055,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975056,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975057,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975058,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,1,975059,greedy,0,0,0,0,0.15625
exhaustive_minus_collected,panel_5,1,975060,greedy,0,1,1,-27,-0.75
exhaustive_minus_collected,panel_5,1,975061,greedy,0,0,1,-28,-0.8666666666666667
exhaustive_minus_collected,panel_5,1,975062,greedy,0,1,1,-30,-1.0
exhaustive_minus_collected,panel_5,1,975063,greedy,0,1,1,-26,-0.96875
exhaustive_minus_collected,panel_5,1,975064,greedy,0,0,1,-16,-0.19047619047619047
exhaustive_minus_collected,panel_5,2,975000,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975001,greedy,0,1,1,-29,-1.0
exhaustive_minus_collected,panel_5,2,975002,greedy,0,0,1,-20,0.0
exhaustive_minus_collected,panel_5,2,975003,greedy,0,0,1,-2,0.0
exhaustive_minus_collected,panel_5,2,975005,greedy,0,0,-1,13,0.8125
exhaustive_minus_collected,panel_5,2,975006,greedy,0,1,1,-27,-0.78125
exhaustive_minus_collected,panel_5,2,975007,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975008,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975009,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975010,greedy,0,0,0,3,-0.6171428571428572
exhaustive_minus_collected,panel_5,2,975011,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975012,greedy,0,0,1,-18,-0.8571428571428571
exhaustive_minus_collected,panel_5,2,975013,greedy,0,1,0,-3,-0.0818965517241379
exhaustive_minus_collected,panel_5,2,975014,greedy,0,0,-1,20,0.9523809523809523
exhaustive_minus_collected,panel_5,2,975015,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975016,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975017,greedy,0,0,0,-10,-0.7692307692307693
exhaustive_minus_collected,panel_5,2,975018,greedy,0,0,0,0,-0.0625
exhaustive_minus_collected,panel_5,2,975019,greedy,0,0,1,-26,-0.8
exhaustive_minus_collected,panel_5,2,975020,greedy,0,0,0,0,0.09375
exhaustive_minus_collected,panel_5,2,975021,greedy,0,0,1,-24,-0.5384615384615384
exhaustive_minus_collected,panel_5,2,975022,greedy,0,0,0,-2,0.0
exhaustive_minus_collected,panel_5,2,975023,greedy,0,0,1,-7,-0.7
exhaustive_minus_collected,panel_5,2,975024,greedy,0,-1,-1,23,0.3993055555555556
exhaustive_minus_collected,panel_5,2,975025,greedy,0,0,0,0,0.09375
exhaustive_minus_collected,panel_5,2,975026,greedy,0,0,1,-20,-0.7692307692307693
exhaustive_minus_collected,panel_5,2,975027,greedy,0,0,1,-4,0.0
exhaustive_minus_collected,panel_5,2,975028,greedy,0,1,1,-30,-0.65625
exhaustive_minus_collected,panel_5,2,975029,greedy,0,1,1,-27,-0.90625
exhaustive_minus_collected,panel_5,2,975030,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975031,greedy,0,0,1,-19,-0.6818181818181818
exhaustive_minus_collected,panel_5,2,975032,greedy,0,0,0,4,0.033333333333333326
exhaustive_minus_collected,panel_5,2,975033,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975034,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975035,greedy,0,1,1,-28,-0.875
exhaustive_minus_collected,panel_5,2,975036,greedy,0,0,1,-21,-0.84
exhaustive_minus_collected,panel_5,2,975037,greedy,0,0,0,0,-0.3076923076923077
exhaustive_minus_collected,panel_5,2,975038,greedy,0,1,1,-29,-1.0
exhaustive_minus_collected,panel_5,2,975039,greedy,0,1,1,-26,-0.71875
exhaustive_minus_collected,panel_5,2,975040,greedy,0,0,1,-4,-0.8
exhaustive_minus_collected,panel_5,2,975041,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975042,greedy,0,1,1,-28,-0.96875
exhaustive_minus_collected,panel_5,2,975043,greedy,0,0,0,0,0.03125
exhaustive_minus_collected,panel_5,2,975044,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975045,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975046,greedy,0,1,1,-29,-0.96875
exhaustive_minus_collected,panel_5,2,975047,greedy,0,0,1,-20,-0.75
exhaustive_minus_collected,panel_5,2,975048,greedy,0,0,0,0,0.0
exhaustive_minus_collected,panel_5,2,975049,greedy,0,0,1,-22,-0.88
