bank_id,condition,seed,checkpoint,updates_in_window,query_count,outside_count,positive_target_deltas,negative_target_deltas,zero_target_deltas,online_gap_sum,online_gap_squared_sum,target_delta_sum,target_delta_squared_sum,online_gap_min,online_gap_max,target_delta_min,target_delta_max,outside_fraction,online_gap_mean,target_delta_mean,sign_tolerance
1,constrained_bootstrap,0,8200,100,8724,5118,277,4841,3606,595.1672671362758,167.0600771770993,-555.1862434186041,149.939291322387,0.0,0.9753008484840393,-0.8880983591079712,0.07857927680015564,0.5866574965612105,0.0682218325465699,-0.06363895499984,1e-12
1,constrained_bootstrap,0,8300,100,8622,5159,243,4916,3463,608.6599955633283,173.15269596795554,-572.5256174243987,158.3189968569528,0.0,1.1314235925674438,-0.9666649699211121,0.058612287044525146,0.5983530503363489,0.07059382922330414,-0.06640287838371592,1e-12
1,constrained_bootstrap,0,8400,100,8793,5184,265,4919,3609,603.0776825472713,165.21125235632465,-578.972761888057,156.9133059728377,0.0,0.9859799146652222,-0.9564949870109558,0.12810927629470825,0.5895598771750256,0.06858611196943833,-0.06584473579984726,1e-12
1,constrained_bootstrap,0,8500,100,8578,5146,272,4874,3432,611.9220533370972,177.76646550350833,-581.6230926774442,165.68228342172065,0.0,0.9493986368179321,-0.9158103466033936,0.09419465065002441,0.599906738167405,0.07133621512439929,-0.0678040443783451,1e-12
1,constrained_bootstrap,0,8600,100,8567,5095,257,4838,3472,620.7760454565287,178.18495931684072,-566.0879365392029,156.56033157592276,0.0,0.9132875204086304,-0.8552948236465454,0.07707047462463379,0.5947239407026964,0.07246131031359036,-0.06607773275816539,1e-12
1,constrained_bootstrap,0,8700,100,8576,5115,260,4855,3461,632.407570309937,192.13319239391663,-599.249956458807,176.19269495907514,0.0,1.0615549087524414,-0.897255003452301,0.10354408621788025,0.5964319029850746,0.07374155437382661,-0.06987522813185716,1e-12
1,constrained_bootstrap,0,8800,100,8708,5120,249,4871,3588,628.2346415445209,188.80188231469322,-592.8523659408092,176.6850975660527,0.0,0.9836444854736328,-0.9645298719406128,0.11325636506080627,0.5879650895728066,0.07214453853290317,-0.06808134657106216,1e-12
1,constrained_bootstrap,0,8900,100,8568,5151,226,4925,3417,625.8911740407348,182.69905148721102,-584.0822554603219,164.84802674207154,0.0,1.0187231302261353,-0.9520077705383301,0.07139289379119873,0.6011904761904762,0.07304985691418472,-0.06817019788285736,1e-12
1,constrained_bootstrap,0,9000,100,8534,5159,249,4910,3375,609.8203056976199,174.96542648135772,-581.8146291337907,163.05719353270703,0.0,1.0203187465667725,-0.9717888236045837,0.13746240735054016,0.604523084134052,0.07145773443843684,-0.06817607559571019,1e-12
1,constrained_bootstrap,0,9100,100,8607,5008,216,4792,3599,606.7029128298163,169.67999970920033,-569.4690715149045,157.98703450939576,0.0,0.8692780137062073,-0.8805053234100342,0.11211884021759033,0.5818519809457419,0.07048947517483634,-0.066163479901813,1e-12
1,constrained_bootstrap,0,9200,100,8561,5115,250,4865,3446,642.0524564757943,186.13295370799594,-600.2966231256723,168.02504530313956,0.0,0.9481631517410278,-0.8397485613822937,0.0912555456161499,0.5974769302651559,0.07499736671835,-0.07011991859895716,1e-12
1,constrained_bootstrap,0,9300,100,8585,5136,231,4905,3449,589.7903869524598,160.50270918013203,-575.6230304725468,153.6438649251899,0.0,0.9541010856628418,-0.8514292240142822,0.1347874104976654,0.5982527664531159,0.06870010331420615,-0.06704985794671484,1e-12
1,constrained_bootstrap,0,9400,100,8697,5290,270,5020,3407,653.5383824035525,187.5145380497701,-597.5660360902548,163.64319611245307,0.0,0.945322573184967,-0.855675220489502,0.08754928410053253,0.6082557203633436,0.07514526646010722,-0.06870944418653038,1e-12
1,constrained_bootstrap,0,9500,100,8592,5183,282,4901,3409,616.0372242853045,174.5853083701944,-586.0042010210454,163.4047199261467,0.0,1.009002923965454,-0.9059164524078369,0.08073565363883972,0.6032355679702048,0.071698932063001,-0.06820346846148108,1e-12
1,constrained_bootstrap,0,9600,100,8610,5065,254,4811,3545,636.4252031743526,188.77438597998344,-589.428917106241,166.8556307737559,0.0,1.0507913827896118,-0.9079753160476685,0.16028261184692383,0.5882694541231127,0.07391698062419891,-0.06845864310177015,1e-12
1,constrained_bootstrap,0,9700,100,8623,5156,251,4905,3467,630.3470214754343,182.3970251168716,-587.4492664001882,163.60520908789456,0.0,0.9843930006027222,-0.9052865505218506,0.08444580435752869,0.5979357532181375,0.0731006635133288,-0.06812585717269955,1e-12
1,constrained_bootstrap,0,9800,100,8560,5143,223,4920,3417,624.6849152520299,181.7177414234378,-611.470913797617,177.98273721444477,0.0,0.925396203994751,-0.8908421993255615,0.08715921640396118,0.6008177570093458,0.07297720972570443,-0.07143351796701132,1e-12
1,constrained_bootstrap,0,9900,100,8580,5232,323,4909,3348,652.3793132677674,189.995477277247,-599.9557455703616,169.02348392528228,0.0,1.0760998725891113,-0.9542191028594971,0.12026691436767578,0.6097902097902098,0.0760348849962433,-0.06992491207113771,1e-12
1,constrained_bootstrap,0,10000,100,8535,5135,318,4817,3400,593.6921029761434,168.96319832805625,-586.5006504580379,168.7936842565124,0.0,1.041077971458435,-0.9409292340278625,0.12619614601135254,0.6016403046280023,0.06955970743715797,-0.06871712366233601,1e-12
1,constrained_bootstrap,0,10100,100,8641,5170,264,4906,3471,620.5669106096029,183.68836721720444,-580.0492116101086,164.63832594673192,0.0,0.9848223328590393,-0.9461643099784851,0.08074158430099487,0.5983103807429696,0.07181656181108702,-0.06712755602477823,1e-12
