map_seed,repetition,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps
300019,1,32,0,0,1,1,-0.3200000000000001,0.49440000000000045,14
300019,2,32,0,0,1,1,-0.3200000000000001,0.5148000000000007,9
300019,3,32,0,0,1,1,-0.3200000000000001,0.5292000000000008,18
300019,4,32,0,0,1,1,-0.3200000000000001,0.5160000000000007,13
300019,5,32,0,0,1,1,-0.3200000000000001,0.44160000000000055,12
300019,6,32,0,0,1,1,-0.3200000000000001,0.40440000000000026,10
300019,7,32,0,0,1,1,-0.3200000000000001,0.4272000000000004,12
300019,8,32,0,0,1,1,-0.3200000000000001,0.4668000000000006,14
300019,9,32,0,0,1,1,-0.3200000000000001,0.3876000000000002,13
300019,10,32,0,0,1,1,-0.3200000000000001,0.3660000000000002,21
300019,11,32,0,0,1,1,-0.3200000000000001,0.46080000000000054,6
300019,12,32,0,0,1,1,-0.3200000000000001,0.4032000000000004,14
300019,13,32,0,0,1,1,-0.3200000000000001,0.4260000000000003,7
300019,14,32,0,0,1,1,-0.3200000000000001,0.42840000000000045,9
300019,15,32,0,0,1,1,-0.3200000000000001,0.45000000000000046,7
300020,0,28,1,1,0,1,0.72,1.0136,3
300020,1,32,0,0,1,1,-0.3200000000000001,0.012000000000000115,6
300020,2,32,0,0,1,1,-0.3200000000000001,0.11520000000000022,12
300020,3,32,0,0,1,1,-0.3200000000000001,0.015600000000000072,7
300020,4,11,1,1,0,1,0.89,1.1272,0
300020,5,32,0,0,1,1,-0.3200000000000001,0.06240000000000018,10
300020,6,32,0,0,1,1,-0.3200000000000001,0.08640000000000017,8
300020,7,32,0,0,1,1,-0.3200000000000001,0.030000000000000124,2
300020,8,28,1,1,0,1,0.72,0.9896,9
300020,9,23,1,1,0,1,0.7699999999999999,1.0264,6
300020,10,32,0,0,1,1,-0.3200000000000001,0.06240000000000017,9
300020,11,32,0,0,1,1,-0.3200000000000001,0.14040000000000033,18
300020,12,23,1,1,0,1,0.7699999999999999,1.0828000000000002,8
300020,13,32,0,0,1,1,-0.3200000000000001,0.07800000000000018,10
300020,14,32,0,0,1,1,-0.3200000000000001,0.10680000000000026,13
300020,15,32,0,0,1,1,-0.3200000000000001,0.03720000000000018,3
300021,0,32,0,0,1,1,-0.3200000000000001,0.0020000000000001544,13
300021,1,32,0,0,1,1,-0.3200000000000001,-0.04479999999999991,4
300021,2,9,1,1,0,1,0.91,1.0868,1
300021,3,32,0,0,1,1,-0.3200000000000001,-0.035199999999999954,9
300021,4,32,0,0,1,1,-0.3200000000000001,-0.014799999999999924,9
300021,5,25,1,1,0,1,0.7499999999999999,1.0624000000000002,5
300021,6,32,0,0,1,1,-0.3200000000000001,-0.0279999999999999,10
300021,7,32,0,0,1,1,-0.3200000000000001,-0.05439999999999992,12
300021,8,15,1,1,0,1,0.85,1.0556,1
300021,9,32,0,0,1,1,-0.3200000000000001,0.02840000000000026,7
300021,10,31,1,1,0,1,0.69,0.9460000000000002,7
300021,11,22,1,1,0,1,0.7799999999999999,1.0048000000000001,4
300021,12,32,0,0,1,1,-0.3200000000000001,-0.007599999999999801,8
300021,13,27,1,1,0,1,0.73,1.0016,5
300021,14,32,0,0,1,1,-0.3200000000000001,-0.06159999999999992,3
300021,15,32,0,0,1,1,-0.3200000000000001,-0.051999999999999866,12
300022,0,3,1,1,0,1,0.97,1.0936,0
300022,1,32,0,0,1,1,-0.3200000000000001,-0.07519999999999986,12
300022,2,32,0,0,1,1,-0.3200000000000001,-0.09079999999999995,7
300022,3,12,1,1,0,1,0.88,1.0264,3
300022,4,13,1,1,0,1,0.87,1.0236,0
300022,5,28,1,1,0,1,0.72,0.9420000000000002,9
300022,6,25,1,1,0,1,0.7499999999999999,0.936,6
300022,7,7,1,1,0,1,0.9299999999999999,1.0644,2
300022,8,14,1,1,0,1,0.86,1.004,7
300022,9,3,1,1,0,1,0.97,1.0936,0
300022,10,32,0,0,1,1,-0.3200000000000001,-0.07159999999999991,9
300022,11,4,1,1,0,1,0.96,1.0872,1
300022,12,23,1,1,0,1,0.7699999999999999,0.9476,4
300022,13,32,0,0,1,1,-0.3200000000000001,-0.11599999999999998,10
300022,14,32,0,0,1,1,-0.3200000000000001,-0.06919999999999989,12
300022,15,32,0,0,1,1,-0.3200000000000001,-0.07999999999999992,4
300023,0,32,0,0,1,1,-0.3200000000000001,0.013600000000000279,9
300023,1,17,1,1,0,1,0.83,0.986,2
300023,2,32,0,0,1,1,-0.3200000000000001,0.007600000000000301,7
300023,3,32,0,0,1,1,-0.3200000000000001,-0.0703999999999999,10
