bank_id,condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
shared,shared,random_actions,0,30000,1,reference,panel_0,1120034,004ff8a700977cdb201b0e19d25eca62b607c8b07f4d6d18908f536adb881fb9,0,0,32,-0.3200000000000001,0.026000000000000134,18,14,7,8,27,5,1,1.8483257006235818,0.0,0,,random_actions,random_actions:panel_0:0:1120034:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120034,004ff8a700977cdb201b0e19d25eca62b607c8b07f4d6d18908f536adb881fb9,1,0,32,-0.3200000000000001,0.010400000000000187,7,25,18,8,27,10,1,1.8625910901105807,0.0,0,,random_actions,random_actions:panel_0:0:1120034:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120035,2987b9f82886c0b9f2cd860e1d27db62a679a7f9ab3b857444d02f74a027f417,0,0,32,-0.3200000000000001,-0.08599999999999992,8,24,13,12,31,12,1,2.0494332830280024,0.0,0,,random_actions,random_actions:panel_0:0:1120035:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120035,2987b9f82886c0b9f2cd860e1d27db62a679a7f9ab3b857444d02f74a027f417,1,0,32,-0.3200000000000001,-0.0631999999999998,13,19,13,7,29,8,1,1.9748097151710011,0.0,0,,random_actions,random_actions:panel_0:0:1120035:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120037,1ccaf5c11b8696e177507b29f5344ff8a07900492d870f76858ae4f6fa4ac2f1,0,0,32,-0.3200000000000001,-0.017199999999999868,16,16,6,11,31,9,1,1.9856084810574512,0.0,0,,random_actions,random_actions:panel_0:0:1120037:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120037,1ccaf5c11b8696e177507b29f5344ff8a07900492d870f76858ae4f6fa4ac2f1,1,1,9,0.91,1.0904,1,8,3,6,9,6,0,0.1914958481000003,0.0,0,,random_actions,random_actions:panel_0:0:1120037:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120038,b6b4cd3966c33e5b4927104c0df64ac905f9012fa3e23bd43bdd37ec95535199,0,0,32,-0.3200000000000001,-0.02279999999999993,7,25,16,10,30,13,1,1.965938588857002,0.0,0,,random_actions,random_actions:panel_0:0:1120038:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120038,b6b4cd3966c33e5b4927104c0df64ac905f9012fa3e23bd43bdd37ec95535199,1,0,32,-0.3200000000000001,0.020400000000000057,12,20,13,8,29,9,1,1.9014938934130021,0.0,0,,random_actions,random_actions:panel_0:0:1120038:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120039,96af5f188bdc14912702d010af2281adb172fd17de02d3287239089f7c2c65e2,0,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.0,0,,random_actions,random_actions:panel_0:0:1120039:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120039,96af5f188bdc14912702d010af2281adb172fd17de02d3287239089f7c2c65e2,1,1,18,0.82,0.9324000000000001,8,10,3,8,18,6,0,0.6233257300000012,0.0,0,,random_actions,random_actions:panel_0:0:1120039:1
