condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exact_q,0,28400,100,0.0032385153940413147,0.004146968945860863,1817600
exact_q,0,28500,100,0.0036592842295067383,0.002542173722758889,1824000
exact_q,0,28600,100,0.00329788621107582,0.003797907382249832,1830400
exact_q,0,28700,100,0.0029422574091586286,0.0009653976885601878,1836800
exact_q,0,28800,100,0.003568760450580157,0.0041725123301148415,1843200
exact_q,0,28900,100,0.002919690880808048,0.001120391534641385,1849600
exact_q,0,29000,100,0.003617047728621401,0.0033628325909376144,1856000
exact_q,0,29100,100,0.0033304969553137197,0.006645841058343649,1862400
exact_q,0,29200,100,0.00315407169284299,0.002849041484296322,1868800
exact_q,0,29300,100,0.003647910303552635,0.006219351664185524,1875200
exact_q,0,29400,100,0.003458243095083162,0.0003176502650603652,1881600
exact_q,0,29500,100,0.003158105638140114,0.0041841669008135796,1888000
exact_q,0,29600,100,0.003178662542195525,0.0033746736589819193,1894400
exact_q,0,29700,100,0.003173730281123426,0.003754998557269573,1900800
exact_q,0,29800,100,0.0035588509537046774,0.0013799690641462803,1907200
